Entrez ID,FLRoot_COL00_1,GCRoot_COL00_1,FLRoot_COL00_2,GCRoot_COL00_2,FLRoot_COL00_3,GCRoot_COL00_3,FLRoot_COL00_4,GCRoot_COL00_4
835719,4.6786,4.6344,4.8713,4.4667,5.1068,3.3233,4.1592,4.9614
842265,3.9896,4.5452,5.2501,4.562,5.2183,3.702,4.6084,5.1307
824563,7.4753,7.4647,7.3991,6.8062,6.657,6.0466,7.7824,7.3144
840098,8.5616,7.5242,7.6952,8.1303,6.819,6.9447,7.551,7.6501
833954,8.9903,8.4109,8.4287,7.6562,9.207,8.4117,9.2586,8.0171
832621,5.7175,6.1492,4.5031,6.1221,5.6745,6.2876,5.7702,6.108
823930,4.3367,5.6043,4.0076,4.6513,4.2302,3.9086,4.6084,3.8746
836414,6.9407,6.0555,6.1276,4.9965,6.0205,6.0466,6.6357,5.9128
836121,6.7512,5.1994,5.9847,5.2464,5.936,5.0895,6.164,5.714
816011,6.0589,5.3648,5.7098,4.8903,6.2301,5.002,6.0795,4.8686
821688,7.4753,8.757,8.7343,8.852,9.0922,7.991,8.072,8.9103
2745848,6.1927,4.9443,4.6366,4.9266,5.6213,5.6745,5.9522,4.9614
816164,7.0149,6.5891,6.7153,5.9567,7.0273,6.1107,7.2828,5.714
818063,4.1736,4.8729,3.7957,4.3109,4.854,5.2115,3.6037,4.0538
3766766,7.593,7.3898,7.2405,6.0582,7.0676,7.3242,6.6119,6.2435
826400,8.1489,8.7319,8.7268,7.6344,8.2909,8.6853,7.173,7.9165
844265,5.5612,7.2558,6.5559,5.9031,6.2123,6.1721,5.6346,5.714
829113,9.3612,10.0508,9.1347,10.5905,9.3506,9.9608,9.3925,10.5305
831616,5.0041,4.6344,3.7957,3.3273,4.8072,4.7024,4.5593,4.2131
821029,4.8505,5.0775,4.0076,3.5294,5.0273,4.8093,4.8315,4.1356
817498,10.2224,9.2626,10.1659,9.2073,9.9292,8.9301,10.434,9.3289
3771502,5.1429,6.717,5.4078,5.9391,4.8993,5.25,5.3758,5.4832
837841,5.4586,6.497,4.9244,6.0905,6.1759,6.6169,5.8334,6.3155
826840,6.0589,4.4502,5.3699,5.2464,4.8072,4.2497,4.8722,5.0902
6241460,6.2347,5.5595,5.0731,5.4593,5.3869,5.172,6.3341,4.6631
826301,7.4035,7.1539,8.0994,6.7568,8.1942,6.897,7.3348,6.7387
818364,4.4119,4.239,3.4049,3.4319,3.9999,3.809,4.9118,3.2955
842473,5.0519,3.5162,4.8161,4.7758,4.4893,4.0017,5.0952,5.0056
832723,7.1082,8.4046,8.4148,8.9455,8.417,8.1108,7.9911,8.7859
819380,4.9547,5.0124,3.9056,4.562,4.1574,3.4609,3.9467,3.7759
7922452,3.9896,5.1397,4.2766,4.1968,3.823,4.6458,3.2795,4.5482
818605,13.7279,13.5555,12.2412,12.4371,13.3004,13.4875,12.7764,12.6449
830878,4.6786,5.2566,4.6989,4.6513,4.854,5.5871,6.2438,5.4193
819624,5.0041,5.3117,4.0076,4.0067,4.7589,5.6168,4.7895,4.7695
834933,4.3367,4.3485,3.0695,3.7066,4.0808,4.5869,4.7895,3.67
826770,11.0576,9.8858,10.8016,10.0709,11.0106,9.68,10.9546,10.1233
28717841,3.8879,5.0775,4.1924,4.1362,3.6214,4.5255,3.2795,4.4871
6241074,5.657,4.6344,6.6056,5.8092,5.2536,5.4615,5.511,5.8894
835382,4.4119,4.9443,4.2766,4.1362,3.5089,4.0017,5.318,4.1356
826766,6.9906,8.0223,8.5605,8.6445,8.1942,8.0191,8.4473,8.7506
830038,5.5612,6.9257,6.4329,6.7668,6.6032,6.9564,5.5864,6.7256
815055,5.8851,5.0124,5.7692,5.578,4.5474,4.4613,5.5366,5.714
825077,10.1638,9.7726,8.7998,8.6003,9.5503,9.7045,9.6114,8.8172
829889,6.0113,7.4525,6.3576,7.031,6.3655,6.8602,5.8741,7.1068
817864,5.4228,4.7977,5.0252,4.1362,5.2183,4.86,5.704,4.1356
3771399,6.7939,5.9202,6.2367,6.1377,5.9789,5.25,7.1062,6.2618
843299,5.4586,5.0124,4.4315,5.1268,6.1942,6.0022,5.1949,5.1701
817448,6.6147,7.9372,6.7744,7.8096,7.4105,7.6888,6.8344,7.9844
3768198,6.0113,5.2566,4.6989,4.7355,5.7993,5.2875,4.4012,4.8686
838930,4.4119,3.8498,3.9056,4.8532,3.6214,4.2497,4.5085,5.3177
816984,4.4833,4.239,3.4049,3.5294,3.9999,5.0895,3.7854,3.67
827983,7.8712,7.6471,8.8314,7.6453,8.558,7.2502,8.4507,7.586
828170,6.1495,5.2566,5.3699,5.7497,5.0273,4.7024,6.3772,5.6317
818164,5.6258,6.7573,6.2781,7.1276,6.1574,6.9447,5.8334,6.923
829039,9.0678,10.4665,10.0995,10.2461,10.155,9.8849,9.0436,10.3758
839692,5.0041,5.2566,4.103,4.4166,5.0273,5.2875,4.4559,3.7759
820078,10.7534,12.0221,10.7556,11.5558,10.9118,11.583,10.3526,11.431
3768004,10.6793,10.8093,10.0937,9.3823,10.3078,10.6425,10.7614,9.5391
834696,7.2378,6.9777,7.4085,7.5842,7.1636,6.1721,8.1487,7.1664
825260,4.4119,5.416,5.2079,4.0067,4.8072,5.25,4.2237,4.1356
6241363,4.0845,4.239,3.9056,3.3273,3.9142,5.2115,4.0211,3.5556
829141,5.8038,6.9777,5.9847,6.3259,6.2478,7.1418,5.485,6.1676
835307,8.6765,7.0765,7.9278,7.3102,7.6809,7.0575,7.8905,7.1761
834858,7.4577,6.9257,7.3611,7.416,6.8768,6.1315,8.05,7.2698
837748,10.4743,10.3917,9.1791,9.2966,10.1874,10.362,9.439,9.401
826996,8.2649,9.4119,8.61,9.4398,8.7372,9.4941,8.1487,9.3548
821604,8.6841,7.8091,8.4148,8.0627,8.0709,7.2969,9.128,8.4116
834086,5.1864,5.9202,4.2766,4.1968,4.9433,5.324,5.0246,4.8199
819566,6.6921,7.8654,6.7303,7.9527,7.2795,7.9795,6.8851,7.7048
835858,6.928,8.1104,8.1052,7.4031,8.1051,6.8351,7.173,7.0551
817877,5.1429,5.3648,3.6768,4.1362,4.9433,5.002,4.5593,4.6068
817834,4.9035,3.6926,4.3561,4.9619,4.7088,3.5865,4.9504,4.7173
820929,9.5643,9.0999,9.2666,8.4528,8.8279,8.2117,9.7815,8.5299
818027,5.8585,5.1994,5.5499,5.5317,4.2302,4.7024,4.8722,5.6596
837718,5.2286,5.7709,5.0731,5.8284,5.2536,5.9794,4.2237,5.3862
833886,6.5329,6.2372,7.4813,6.5399,7.6077,6.3241,7.447,6.8521
830681,6.3347,7.1387,5.3311,5.6006,6.3655,6.5258,6.2124,6.0459
831644,10.6001,9.2128,10.1394,9.3625,9.9224,9.3946,10.6145,9.5615
836545,10.7507,9.9588,10.5136,10.3966,10.1232,9.4032,11.2873,10.3353
843129,9.2957,8.742,8.8927,9.6027,8.2257,7.933,9.1217,9.1484
3769902,5.0519,4.7977,3.4049,4.9965,4.2302,4.7024,5.0246,4.4871
844142,10.2302,10.3196,8.8726,9.0249,9.8707,9.8587,9.4559,9.121
837394,7.4665,8.8436,8.1616,8.246,8.8853,8.1822,7.5759,8.8265
842933,11.2688,11.0521,9.839,10.1583,10.4855,11.0778,9.9432,10.2332
3766651,4.4119,4.7183,3.2469,4.4166,4.9859,5.0464,4.5085,4.4871
831708,6.3728,6.6545,6.0339,5.6229,6.1003,6.1721,5.4585,4.9157
3768474,4.7954,3.5162,4.2766,4.694,3.823,3.5865,4.2237,4.9614
838639,11.7576,11.9485,10.5917,10.6615,11.2448,11.6707,10.9331,10.6194
829953,7.3182,6.5438,6.3184,6.0083,6.1942,5.3944,6.6937,6.2435
842367,11.0392,10.4045,10.8903,10.0638,10.5799,9.8273,11.5335,10.3002
822596,4.1736,5.6043,5.2079,5.3299,5.1821,5.5567,4.2853,5.4193
3767875,5.4937,6.6545,5.9338,6.7866,6.1942,6.7301,5.6581,6.9345
2745721,6.1049,6.5206,5.5156,6.1221,6.5186,6.8477,5.1949,6.4335
6241133,5.0519,6.6965,5.4446,5.4089,4.9433,5.2115,5.0952,5.5445
831705,9.8793,8.9646,9.5985,9.058,9.8007,8.6641,10.2788,9.0724
816299,4.5514,5.8097,5.5833,6.2564,5.9789,5.5567,5.485,6.2978
830787,5.1864,4.8729,4.3561,3.7066,5.0273,5.494,4.8315,4.4871
836399,5.1864,5.3117,4.2766,3.9373,5.1449,4.86,3.9467,4.6631
831029,6.0589,6.7573,6.6848,7.3967,6.3655,7.1212,5.9331,7.3144
817814,5.3482,6.3468,5.1643,6.6739,5.3869,5.9564,5.7916,6.3841
837030,4.1736,3.5162,4.9757,4.694,4.4287,4.3238,4.988,5.2458
829499,5.3094,5.8474,4.5714,4.694,5.6745,6.0466,5.0952,4.8199
834341,5.9622,7.3109,7.2405,7.2825,7.3628,6.7301,6.1308,7.0015
823925,7.1745,8.5549,8.573,8.4956,8.5615,8.737,7.6598,8.4993
823803,6.0113,6.5891,6.4329,7.544,7.0971,7.3686,6.5876,7.4244
832509,11.048,9.7124,10.484,9.7402,10.5204,9.8193,10.7634,9.6213
825082,4.1736,5.6478,5.0731,5.7293,5.6481,5.8601,5.2267,5.6596
3768829,4.4833,5.0124,4.1924,3.7066,4.9859,5.3944,4.4559,4.1356
818882,4.0845,4.7977,4.8713,5.2174,4.1574,4.0017,5.0952,5.4193
839178,6.1049,7.4152,6.9255,6.8635,6.819,7.306,5.7916,6.8277
820752,11.1358,11.2484,9.895,9.9605,10.632,10.8971,10.2394,9.9783
828591,7.6407,6.9777,6.5892,6.0745,7.1164,7.1315,6.6592,6.0245
817062,5.5278,6.4238,7.2818,6.1683,6.7832,6.192,5.7702,6.1676
826473,10.738,11.236,9.923,10.4079,10.679,11.2359,9.6975,10.5238
821565,5.2286,3.5162,4.6366,4.7758,4.2994,4.9089,3.9467,4.6631
821667,4.5514,5.0775,4.1924,4.255,3.6214,4.5869,3.3959,3.8746
843013,7.385,6.777,7.0383,6.6845,7.3218,6.192,8.0411,7.2143
843246,6.1273,5.9202,5.4078,4.815,5.6213,5.835,6.0263,4.6631
832479,7.1959,8.7013,8.0643,8.0829,7.7382,7.7096,6.9147,7.6571
836172,3.7786,3.5162,4.7587,4.7758,4.8072,4.1717,4.6559,5.0485
10723059,6.6147,5.8474,6.2984,5.5317,6.9104,5.835,6.7926,5.5741
818884,10.2774,9.2591,9.4881,8.8401,9.9196,9.0023,10.1798,9.1185
844001,13.4066,12.5028,13.0512,12.2256,12.9168,12.1682,13.548,12.2337
829026,6.2955,6.6112,5.1643,5.508,6.061,6.5258,5.318,6.0669
837542,5.5278,5.2566,5.0252,4.7355,5.1821,4.3942,5.511,3.9669
834481,3.7786,4.7183,4.2766,3.7066,4.7088,5.172,3.6974,4.4871
816346,8.0287,7.6364,8.01,8.7136,8.1003,7.8788,7.0182,8.701
842714,8.1868,8.3595,7.302,7.0881,8.3776,8.5797,7.7224,7.6005
836612,4.7382,5.4654,4.0076,4.9965,5.3218,5.172,4.0918,4.4871
819730,7.9299,6.9606,7.5335,6.6084,7.1728,7.1722,8.0677,6.6157
820870,12.7682,14.0558,13.0728,13.305,13.0035,13.8281,12.3412,13.1428
835033,6.0589,5.3117,5.3311,4.7758,4.8072,5.002,5.8127,4.4233
827081,8.7471,8.8714,7.9727,7.5899,8.9674,8.8193,8.1362,7.7831
826860,8.9467,8.353,8.6735,9.0742,9.6077,8.0412,9.5546,9.1704
832531,7.5437,6.6756,6.6536,6.3259,7.3301,6.51,7.089,5.8656
837846,4.6164,5.5132,4.3561,3.8644,4.657,5.0895,4.7895,3.9669
6241377,4.4833,4.5452,3.4049,3.6207,4.1574,5.1313,4.0211,4.4233
837252,4.6164,5.1994,5.2912,3.7877,4.9433,5.002,5.1949,4.1356
818814,4.0845,4.8729,4.6366,4.4667,5.0273,4.3238,3.3959,5.0056
837614,5.1864,4.8729,6.1047,5.7293,5.594,5.5257,4.5593,6.0669
5007676,5.3482,6.6545,5.4446,5.5317,5.3547,4.7024,5.8334,5.5741
829279,5.4228,5.0124,5.1643,4.4667,4.9859,4.4613,5.2882,3.7759
817961,3.3899,3.9915,4.0076,4.8532,4.2302,4.8093,3.3959,4.0538
816460,3.8879,4.8729,5.648,4.5151,4.9433,4.5869,4.0918,4.9157
820153,7.0028,8.3464,8.5265,8.333,8.4325,7.5721,7.6304,8.3182
838754,5.8038,5.416,6.2155,6.0418,5.4793,5.0895,6.2438,6.7902
828297,6.2553,7.2836,7.7625,6.3122,7.126,6.7437,6.2745,6.6579
833732,10.3497,10.465,9.1459,9.823,10.0893,10.4074,9.0591,9.8355
829140,11.9776,13.5732,13.0356,13.5859,13.0193,13.264,12.5445,13.3454
814791,4.7382,4.8729,5.5833,5.3831,5.4184,4.3238,5.9711,4.7173
838744,7.1417,6.777,6.1501,5.5317,6.9324,6.4451,6.062,5.9586
838589,4.5514,5.3117,3.5473,4.6073,4.9859,5.0895,4.5085,5.0056
825075,6.7219,5.3117,5.5499,6.0252,5.3547,6.192,6.4463,6.4968
829302,3.9896,4.5452,3.5473,4.255,4.2994,5.3596,4.5593,3.8746
820687,4.9547,4.5452,4.103,4.7758,5.2881,5.25,3.6974,4.7173
831012,3.5314,4.7977,3.2469,2.9585,3.3869,3.3233,3.3959,3.5556
834400,13.0874,13.753,12.7283,13.9293,13.0056,13.8139,12.5832,13.8198
6241070,5.4937,4.1206,3.7957,4.1362,4.5474,4.6458,4.0211,4.8199
6240577,5.7175,5.9202,5.1643,5.5317,5.4184,6.231,4.6084,4.8199
840158,12.0584,12.5131,10.9266,11.25,11.7319,12.138,11.236,11.3647
3768151,3.8879,4.8729,4.1924,4.255,3.5089,4.7024,3.3959,4.6068
828083,8.5492,9.6866,10.138,9.5383,9.7751,9.4159,8.6454,9.501
833890,6.1273,5.416,6.1047,6.2846,4.854,5.0464,5.3758,6.0029
835196,4.4119,5.731,4.6366,5.3299,4.7589,5.909,4.7895,4.7695
836659,6.5661,7.5358,6.4869,6.9541,6.5473,7.386,5.8127,6.8028
839969,5.4228,6.5666,6.4512,6.4679,6.5473,6.2501,5.1624,6.3673
833949,5.9113,5.5132,5.616,6.5281,5.7993,5.4284,6.4191,6.9345
832153,4.5514,4.6344,4.2766,3.7877,4.9433,4.5869,3.5035,3.5556
830779,10.6888,10.5024,10.1225,9.4145,10.4602,10.0247,10.8533,9.4216
5007916,8.2186,9.1232,8.4102,9.6139,8.6863,9.2573,8.51,9.607
843594,3.7786,4.9443,3.5473,3.9373,4.2994,4.6458,3.3959,4.4233
817460,4.7382,4.239,5.2501,4.8903,5.5662,4.3238,5.2267,4.0538
831874,8.8317,7.9018,8.5605,8.2133,8.0459,7.6533,9.3534,8.3572
831673,6.6147,5.3117,5.616,5.7497,6.1196,5.4284,6.1803,4.9157
826418,8.1653,6.9432,7.5163,6.8062,7.182,6.5568,7.8856,7.2423
837213,4.0845,4.8729,3.5473,3.8644,3.5089,4.8093,4.0211,3.5556
824833,6.1713,6.293,4.8161,5.2748,5.9789,6.2116,5.3472,5.4193
824176,5.2286,6.5891,6.7598,6.7467,6.9859,6.2501,6.2593,6.6014
838399,6.9151,7.377,5.7979,6.0418,6.9754,7.0466,6.3046,6.6299
817936,7.5014,6.717,7.6407,6.5515,7.7629,6.6021,7.7878,6.8521
844281,9.1634,8.3062,8.8827,8.5576,8.5149,8.0023,9.7559,8.9161
814743,9.499,8.9298,9.1005,8.3925,8.6134,8.2784,9.8772,8.8418
821769,5.7175,5.9552,5.1643,5.6006,5.4184,6.231,4.6559,4.8199
834461,10.3722,10.0609,8.9027,8.9521,9.7522,9.9137,9.4254,9.1409
835799,6.7219,8.1563,6.9892,7.2894,7.3709,8.0135,6.6823,7.2143
837026,6.4461,7.0605,7.9213,7.3102,7.6809,6.9447,8.05,7.6361
829645,5.8851,7.108,6.1722,6.7055,6.0409,6.6021,5.5864,6.9684
817497,7.9985,7.4768,7.2087,6.6739,7.7319,6.7027,8.1109,7.2143
826643,5.6876,6.777,6.4869,5.8848,6.7711,6.897,5.485,6.4008
819369,8.1922,6.8156,7.2818,6.5163,6.6831,6.897,7.5384,7.0015
817778,7.6485,7.3898,6.9513,6.4556,7.3547,7.3598,6.8447,6.0459
827024,5.0981,5.4654,4.8161,5.555,5.3218,5.9564,4.3444,5.8894
835028,10.6783,9.7993,10.1281,9.8061,9.8535,9.2311,10.9361,9.8462
823831,6.3347,5.6043,6.0095,6.6415,5.3547,5.1313,5.5864,6.3841
839508,8.7178,9.0481,7.6247,7.9261,8.696,9.0603,7.9957,8.2463
844188,6.5825,8.3062,7.302,7.8145,7.1636,7.9031,7.1483,7.664
842665,5.9622,7.0279,7.1203,6.4556,6.8655,6.6021,5.5366,6.333
830287,10.1651,9.2414,9.6934,9.9048,9.6613,8.9122,10.6812,9.8955
828702,8.1434,6.6545,7.4634,6.7768,7.4868,6.6887,7.6304,6.8997
3767685,4.6786,4.1206,4.6989,4.9266,4.4893,5.002,4.1592,5.8168
835826,4.9547,6.293,5.3311,5.555,5.7506,5.7301,4.5085,5.5741
824305,4.4119,3.9915,3.5473,5.0953,3.823,4.1717,4.3444,5.0056
5007731,4.6786,6.497,5.8538,6.3122,5.823,5.6168,5.7484,5.714
818991,5.3859,6.1791,5.9595,6.3259,6.4743,6.269,7.3275,6.2618
824179,4.2575,4.8729,5.2079,4.9266,4.6032,4.0017,5.4039,3.9669
832638,10.8239,9.5671,10.0908,9.5872,9.8521,9.255,10.4212,9.3844
839548,6.3915,5.2566,5.4078,5.2174,5.1068,4.7569,6.0443,5.0902
841324,4.7382,4.5452,3.6768,5.0953,3.6214,4.6458,3.8683,4.2131
10723043,3.3899,4.239,3.2469,4.3109,4.1574,4.86,3.9467,4.4871
5008221,4.8505,4.3485,4.1924,3.7066,3.823,3.0012,4.2237,3.9669
828149,10.7891,10.0649,9.3172,9.5915,10.5615,10.2773,9.5436,9.5578
818433,3.8879,5.1994,4.6366,4.9266,4.7088,5.4284,4.0211,5.0056
842802,4.5514,4.3485,5.3699,4.4667,4.8072,3.5865,5.0603,4.2866
830781,13.5328,12.5009,12.9782,12.8103,12.6867,12.0309,13.7174,12.8769
816598,5.6258,5.7709,4.5031,4.3647,5.0676,5.2875,4.6559,4.5482
818039,5.0519,5.5595,4.9244,4.562,5.7506,6.1721,5.485,4.8199
5007953,9.0296,9.9674,9.7662,10.2876,9.5714,9.439,8.663,10.0193
6241256,4.0845,3.9915,5.1643,4.5151,3.5089,3.809,4.7895,4.3566
825793,12.7205,11.9398,12.3055,11.4812,11.9213,11.29,12.5867,11.4437
3771184,4.7954,5.4654,4.3561,5.6006,4.3655,4.6458,4.7463,4.0538
28719305,3.9896,3.5162,5.2079,4.7758,3.9999,4.5869,4.5593,4.6631
3769877,5.0041,3.6926,4.2766,4.815,4.3655,3.809,4.7895,5.1307
28716239,4.6786,4.7183,4.8161,4.7355,5.1068,3.3233,4.7018,4.8199
820821,6.5825,6.497,5.2501,5.4838,5.8693,6.2116,5.6581,5.2084
819937,3.5314,3.8498,5.1194,4.0067,4.2302,4.4613,3.5035,4.4233
6240229,5.2286,4.7183,4.1924,5.2464,5.6481,5.3944,4.4012,5.5142
827332,10.829,10.1636,9.6781,9.8504,9.3688,9.7302,10.8321,9.8217
828037,7.2275,8.6163,8.5688,8.3564,8.6066,8.063,7.4604,8.3699
821458,11.0355,10.912,9.6625,9.7729,10.5755,10.7975,10.1091,9.9962
830720,9.2883,10.0076,8.5135,9.6208,9.4434,9.991,8.7255,9.4559
10723104,3.7786,4.4502,4.5714,5.0953,4.7589,5.2875,5.2578,5.3177
820861,6.1495,6.6965,5.3311,5.4343,5.8919,6.2876,5.2578,5.3523
836089,8.5282,9.1761,8.6381,9.2256,8.9701,9.6225,8.0456,9.5391
820017,4.4119,3.8498,4.2766,4.1362,4.1574,4.8093,5.1624,3.4314
830061,4.0845,4.9443,3.7957,3.7066,4.9859,4.9562,4.7018,4.2131
828827,6.1273,5.1397,5.9076,5.6877,5.5662,4.7569,6.2593,6.206
5008079,4.2575,3.6926,3.2469,4.4667,4.3655,4.4613,4.4012,5.0056
829582,4.6164,4.7183,4.3561,4.815,4.657,5.002,3.2795,4.7695
840184,6.5825,5.731,5.9595,5.4838,6.0808,4.7569,6.062,5.6032
842050,8.8419,8.5943,8.2052,8.2388,8.627,8.7471,7.3275,7.6913
830902,6.5496,6.0555,5.2501,4.9266,5.8463,5.6168,5.511,5.0902
833624,4.2575,5.6478,5.616,5.1576,5.0273,4.7569,4.4012,5.4832
841713,7.593,7.8654,8.128,8.4118,7.9789,7.1003,6.8344,8.0332
826859,6.8891,7.8186,7.014,8.1303,7.7003,7.617,7.6771,8.5261
835390,3.5314,3.8498,4.3561,3.8644,3.7257,5.0895,3.3959,3.9669
826317,6.2955,6.2372,5.3699,4.9266,6.061,5.757,5.0952,5.2458
836040,7.796,6.6112,6.7303,6.2276,6.1386,6.269,6.5876,6.2799
815896,7.5604,8.8106,8.2476,9.1355,8.3245,8.7131,8.3278,9.1825
3767357,5.0981,3.9915,4.1924,3.7066,4.2994,4.0017,5.1949,4.1356
820771,11.637,10.3692,11.2236,11.338,10.7825,10.3817,11.7779,11.2856
830551,8.5902,9.0921,9.5507,8.4774,9.0824,9.2969,8.0321,8.2601
833611,8.6765,7.6255,8.3088,7.7901,8.3245,7.1821,8.0321,7.2423
844240,3.9896,5.0775,4.103,3.6207,4.2994,5.172,4.0918,4.4233
830988,6.9407,7.0923,6.3576,5.8848,7.0171,7.1315,6.2124,5.9128
822232,7.3182,8.5662,8.0039,9.0436,8.4287,8.478,8.346,8.872
843401,4.8505,4.7977,3.5473,3.6207,3.9142,4.1717,3.5035,3.8746
819769,6.082,7.2558,7.0383,7.5381,7.3383,7.5872,6.8344,7.751
827144,6.9659,7.0765,6.0579,5.7698,6.819,7.1722,6.0968,6.3841
28717228,3.8879,5.0124,3.9056,4.1362,3.823,5.002,3.6037,4.1356
824270,6.928,6.4238,5.4078,5.5317,5.9141,5.8095,5.3758,5.9128
841461,3.3899,4.1206,3.6768,4.694,4.854,4.7569,4.5593,4.3566
839829,9.0707,8.526,8.9957,8.757,8.504,7.7704,9.6174,8.7177
7922355,4.5514,5.0775,3.5473,4.815,4.4893,4.86,3.7854,4.2866
818442,7.6407,6.6965,7.0503,6.7055,7.3301,6.269,7.6598,6.4335
6241448,6.4988,6.0874,5.1194,5.3299,6.504,5.6745,6.3913,6.0669
842622,6.8758,5.9202,6.2984,7.1811,6.7953,7.0683,7.2052,7.5787
824624,11.6458,12.4131,12.4989,11.7284,12.1021,12.3662,10.9421,11.5942
10723075,9.9345,11.411,11.2289,11.55,11.3414,11.331,10.8237,11.4611
824567,10.8135,10.9838,9.6954,9.829,10.42,10.8486,9.881,9.8837
819748,4.7382,5.3117,5.4446,4.1968,5.8463,5.0895,5.2578,4.5482
831631,8.5821,8.1787,7.3514,7.0393,7.9086,7.777,8.3569,7.4406
843282,6.8891,5.3117,6.0339,6.7159,5.8693,6.0022,6.0968,6.7123
837700,5.2286,5.5595,5.0731,4.6073,4.4893,4.9562,6.1475,5.3523
842513,8.0107,6.3202,7.5076,7.0142,7.7444,7.0135,7.5882,7.1369
821344,8.2238,9.5756,8.7454,9.1121,8.6799,8.7934,7.8349,8.9617
823834,5.0981,6.1186,5.4806,6.6196,5.6745,6.5414,5.9522,6.3155
816894,6.2955,7.7995,6.539,7.2034,6.8308,6.5872,6.2593,7.2049
842104,5.4228,4.4502,4.3561,4.3647,4.7589,4.0017,3.6037,4.3566
814798,5.1864,5.5595,6.2984,6.5281,6.4743,5.9329,6.6592,6.4968
818688,5.2695,4.4502,5.0252,3.8644,4.3655,4.5869,5.318,4.1356
829838,5.8585,5.6043,5.5156,6.5515,4.9859,6.0245,5.7484,6.5723
827765,4.3367,5.9552,5.5833,5.3026,5.3547,5.5257,4.6084,5.4193
842896,5.8038,7.4152,6.4145,7.3306,6.734,6.897,6.5753,7.1269
843834,10.4253,10.885,9.5465,9.5027,9.7812,10.4096,9.7394,9.4737
818627,6.3539,5.2566,6.5892,6.0745,6.5755,5.835,6.9814,6.108
827195,7.8443,9.2343,8.8487,9.2472,8.8597,8.6712,8.072,9.1752
3766682,4.9035,6.2654,5.0252,5.7698,5.8919,5.8601,4.8315,5.4832
831233,8.2133,8.8483,9.3122,9.835,9.0601,9.3129,9.2334,9.8508
835756,7.217,6.2372,6.8172,7.4412,6.2478,6.2501,7.14,7.3997
828211,4.9035,6.0228,4.5031,5.1878,5.7993,5.835,4.988,5.2084
2745853,5.8851,5.3117,5.4078,6.213,4.7589,4.7024,5.511,5.8168
829588,5.2286,4.7977,4.5031,4.694,4.7589,4.5255,6.0263,4.4233
844106,5.2695,5.6043,6.1047,5.8663,5.5089,4.7569,6.5123,5.7404
824623,12.4671,13.3668,13.2701,12.7335,12.94,13.328,11.7995,12.6903
843789,4.6786,3.3151,4.8161,4.3109,4.5474,5.0895,4.2853,4.6068
839605,4.7382,4.8729,3.5473,3.6207,4.657,4.5869,4.0918,3.8746
843625,8.6142,7.7202,7.0383,6.9185,7.8171,7.7902,7.728,7.3914
830552,9.7729,10.5533,10.4852,9.5161,9.9985,10.4535,9.1592,9.4913
819006,6.5496,7.5242,6.5045,7.5729,6.657,7.269,6.6592,7.7957
844109,4.5514,4.8729,4.5031,5.0302,4.4287,4.5255,3.3959,3.8746
825220,7.6792,7.1234,7.3802,6.9715,7.0171,6.3772,8.1652,7.1567
832241,5.4228,4.3485,4.1924,4.6513,4.1574,4.3238,3.6974,3.8746
843985,9.1849,8.7669,9.5654,8.5373,9.0299,8.7062,10.1059,8.7342
6240921,3.0569,3.8498,4.2766,3.6207,4.854,3.702,3.6974,3.67
834678,4.7382,4.4502,5.1194,4.4667,3.9142,4.1717,5.4314,4.0538
3768815,8.5492,7.5701,8.0162,7.6453,7.6809,6.8224,8.3094,7.6077
3768804,6.2955,5.6043,5.7398,5.1576,6.4287,5.909,6.8549,6.0029
829840,7.8511,8.8987,7.4724,8.2744,7.2623,7.9271,7.4402,7.7894
834003,5.657,5.5132,4.6989,6.1531,5.3547,5.646,5.9137,6.4335
821141,5.4937,5.8097,5.1643,4.6513,5.823,6.3772,5.1292,5.4516
842612,9.9999,10.0304,8.7783,9.0374,9.7067,9.9536,9.151,8.9305
843334,5.8314,4.9443,5.9595,5.3026,5.0676,4.4613,5.8539,5.5741
828314,8.1815,9.367,7.8475,8.2567,8.6992,8.6992,7.739,8.2737
831307,5.4586,5.0775,5.0252,4.5151,5.1449,4.6458,5.6812,4.0538
816422,4.3367,5.1397,5.1194,4.9619,5.6213,4.2497,4.0918,4.8199
817071,5.2695,4.7977,5.8262,5.7698,6.061,5.2115,6.3486,6.0669
28717267,3.3899,4.239,4.3561,4.8532,4.2994,4.6458,3.8683,5.0056
841991,4.0845,4.1206,5.5833,4.7758,5.2881,4.8093,5.1292,4.9157
842252,6.3539,5.8097,5.4078,5.1268,5.6213,4.7024,6.0263,5.2822
818140,8.9148,9.6918,8.3483,9.0374,8.9938,9.7336,8.3315,9.2111
839931,5.657,5.416,6.2781,6.0905,5.2881,4.9089,5.3758,6.3841
842879,4.7954,4.7183,5.1194,4.694,4.4287,3.5865,5.2267,4.2131
829134,10.4013,10.242,9.4017,9.3017,9.5556,9.9492,10.6905,9.4378
828527,6.7366,6.2654,5.7098,5.7497,5.7993,4.9089,6.0082,5.6871
825449,9.9815,9.8994,10.4114,9.9703,9.9894,9.2831,10.9932,10.6467
3767424,5.4937,5.1397,5.0731,4.0729,5.2881,5.757,4.9504,4.6068
841986,5.1429,6.2372,6.6693,6.6951,6.7711,6.269,6.5123,6.4968
821457,5.4937,5.5595,4.5714,4.815,5.3547,6.0466,4.9118,5.8894
