Entrez Arabidopsis ID,"""ROOT-SHOOT_logFC""",FL-GC_logFC,CAX22-COL00_logFC,CAX23-COL00_logFC,I:Tissue_SHOOT.Genotype_CAX22_logFC,I:Tissue_SHOOT.Cond_FL_logFC,I:Tissue_SHOOT.Genotype_CAX23_logFC,I:Cond_FL.Genotype_CAX22_logFC,I:Cond_FL.Genotype_CAX23_logFC
839591,-1.382345445,-0.459625756,0.249330107,0.197560517,-0.250388745,0.391128867,-0.14015091,0.190352565,-0.247124277
839592,1.075603791,0.053661398,0.042015325,0.099529854,0.097466187,0.182518592,-0.148029871,-0.057371205,-0.08407211
839593,-1.351669192,-0.210560219,-1.853668638,-0.325894321,2.304463573,-0.736037322,1.040886166,0.902540067,-0.48751972
839594,-0.144190193,0.329392709,0.050555299,-0.0754493,-0.348252032,-0.109338106,-0.181212628,-0.274996338,-0.091976563
839595,0.183512161,0.126383038,0.159005792,0.092410765,0.026682321,0.013565635,-0.043484338,-0.131878097,-0.078656405
839596,-0.210578268,-0.010449143,0.120720727,0.072919781,0.094572664,-0.059317164,0.091780121,-0.036057066,0.014407339
839597,-0.750638561,0.096387656,-0.830671163,-0.608096215,0.544035069,-0.290995492,0.305362627,0.242108015,-0.048373137
839598,-0.400273987,0.000935875,-0.110070509,0.223654853,-0.01338129,-0.021279904,-0.108136726,0.176015849,-0.095749157
839599,-0.935728113,-0.045731378,-0.452133666,-0.41145506,-0.094788686,-0.0282731,-0.004601135,-0.00801741,0.138783536
839600,1.994233698,-0.131671653,0.036812352,0.312592675,-0.366985227,0.569759978,-0.490125822,0.039902421,-0.291340818
839601,-0.47825889,-0.216624178,0.005809627,-0.235416112,-0.149311673,0.185582913,6.27E-05,0.146617091,0.387139792
839602,0.087328763,-0.037483705,-0.174027169,0.036832248,-0.330365326,0.123305625,-0.493783813,-0.000118663,-0.091063804
839603,5.066525667,-0.322573426,-0.517271155,-0.074413874,-0.780140989,1.186023506,-0.281051248,0.530133673,-0.056388462
839604,-0.072449272,0.017503952,-0.029590298,0.020326964,0.044701043,-0.121507784,0.026154963,0.107432821,0.054585436
839605,0.853741462,0.163544642,-1.085567272,-0.538028181,0.744631777,-0.507695279,0.219375368,0.22601995,0.2414973
839606,2.51442431,-0.149656676,0.016316924,0.210760668,0.531518907,0.022808504,0.136558738,0.158572122,-0.11477251
839607,0.717265316,-0.21832695,-0.008651828,0.057049828,-0.017370422,0.281478758,-0.010832145,0.166727123,0.042411305
839608,0.08576586,-0.061425324,0.018291428,0.041496801,-0.021871617,0.142981849,-0.017306398,-0.035574733,-0.075476602
839609,-0.024133644,-0.20112541,-0.190673802,-0.03122723,-0.12314745,-0.000122307,-0.10704688,0.207560328,0.035824472
839610,-0.150052961,-0.264308942,-0.082019195,0.01619455,-0.144219303,0.396889546,-0.07707569,0.068289162,-0.10677881
839618,-1.065415376,-0.276556664,-0.228908134,-0.005766566,0.013856968,0.006374638,-0.066446056,0.232360183,0.036013844
839619,-0.2950247,0.079342285,0.03996338,0.106823,-0.055803853,-0.09933057,-0.030456461,-0.085983619,-0.122896699
839620,-0.258356047,-0.126512242,-0.182527739,0.10663632,-0.072833159,0.170449312,-0.368716112,0.086686906,-0.100667556
839621,-0.772712825,0.00503947,0.015132509,0.057602131,-0.025281213,-0.080157377,0.008401028,0.032433087,-0.014103531
839622,-0.400783564,0.096694107,-0.065309622,0.067410418,0.032225106,-0.041640082,-0.056995766,-0.135644158,-0.174275598
839623,0.144190528,0.046154954,-0.001645948,-0.011433132,-0.005259911,-0.074169263,-0.089688725,-0.030232702,-0.039097401
839624,-0.189396241,0.043053773,-0.076534105,0.083739775,0.203915878,0.012272447,0.016839932,-0.080946427,-0.117363284
839625,0.032262036,-0.087150043,0.066861461,-0.030852853,-0.097092907,0.211090441,0.160114796,0.032918736,0.142036149
839626,0.178717683,-0.112389645,0.14079756,-0.006659603,-0.096032599,0.159082379,0.063025277,0.021098172,0.149469181
839627,3.472455594,-0.193134203,-0.200269206,-0.226530706,0.277830388,0.409823976,0.546746014,-0.026223882,-0.07132718
839628,-1.286665819,0.046494897,-0.04925647,-0.077137041,-0.028705846,-0.102578192,-0.008224877,0.02581904,-0.007609147
839629,0.232652888,0.051410329,0.01691928,0.038166054,0.058699804,0.016308711,0.017506703,-0.067820762,-0.04373879
839630,-0.111513487,-0.042451177,0.009439213,0.355968996,0.028920736,0.120666449,-0.267031042,-0.030417448,-0.257571899
839631,0.122701568,0.113731349,-0.160039086,-0.156949086,0.214299745,0.029956556,0.352107443,-0.153299975,-0.169709932
839632,1.012434959,-0.308963736,-0.673458941,-0.328648398,0.046312424,0.334162597,-0.047724201,0.311598577,-0.16435037
839633,-0.066179882,0.033843644,0.039391519,0.054152996,0.043212276,-0.032556843,-0.011285095,0.003688377,-0.014860482
839634,0.165127976,0.045972326,0.001480841,0.088646768,-0.04723258,0.074095359,-0.269882942,-0.039474678,-0.024880477
839635,1.391183403,-0.029446336,0.075890307,0.057181398,-0.020377855,0.113717871,0.166346745,0.108898676,0.010624046
839636,-0.171773144,-0.045921146,-0.08997184,0.204646923,0.092191836,0.061891027,-0.165539168,-0.014601376,-0.214817534
839637,-1.009061964,-0.098224338,-0.04376932,-0.010411014,-0.029944138,-0.040063486,-0.052294833,0.078997723,0.031414189
839638,0.459347983,0.122683642,0.117689443,0.089705423,0.107120462,-0.112221489,-0.022308747,-0.134533797,-0.051086261
839639,-6.690146762,0.131681349,0.693155944,0.496656085,-0.963963834,-0.566051502,-0.45147784,0.741093658,-0.054672356
839640,-5.255418909,0.620653213,1.119511855,1.243673309,-1.065342003,-0.056608401,-0.753588447,-1.035449459,-1.009976798
839641,0.477283871,-0.118003508,0.031737146,0.06587581,0.004637001,0.125782938,0.073569549,0.188902436,-0.001326042
839642,-1.111565236,-0.057770268,0.024077899,0.029780807,1.90E-05,-0.021023194,0.030529404,0.102628954,-0.012285317
839643,-0.400132372,0.011268502,0.102082972,0.115714726,-0.127440486,0.018550803,-0.01303611,-0.011963668,-0.090400444
839644,0.074723829,0.028281318,-0.153432609,-0.089448234,-0.030480223,0.032355655,-0.103630028,-0.004561903,-0.047194293
839645,-0.275948375,-0.010554393,0.04152812,0.017752661,0.078775345,-0.021589351,0.101193541,0.035002302,0.042843159
839648,1.824214973,-0.775016769,-3.782038052,-1.676357124,3.002275095,0.058954078,1.13698366,0.707226838,0.295525835
839649,-0.764558984,-0.264072407,0.361919423,-0.584269576,-0.602189127,0.702597165,0.160202147,-0.016103881,0.653990701
839651,0.326660441,0.029728655,0.043665222,0.031105273,0.055581073,0.029296114,0.028641117,0.0135792,0.03857228
839652,0.19714713,-0.084765373,-0.012775955,0.048138349,-0.017802004,0.024403382,-0.073155441,0.016414747,-0.09619779
839653,3.031512474,0.240094742,0.53151433,-0.757207208,-0.082284973,-0.189308669,0.139160807,-0.308004899,1.174264073
839654,3.788633378,0.381404152,0.162036461,-0.100123348,0.028641867,-0.311612832,0.083828488,-0.022870686,0.159608072
839655,0.230047796,0.001691249,0.090913978,0.108707905,0.281240368,-0.117521878,-0.062809415,-0.002048027,-0.060514231
839656,-0.074806251,0.356615217,0.856038343,0.531510454,-0.582455737,-0.169719852,-0.225218806,-0.656179943,-0.259434324
839657,-0.100453056,0.003256113,-0.019573601,0.00365073,0.051542036,0.072017328,-0.080323667,-0.061277277,-0.045819131
839658,1.894217813,-0.422959463,0.003661568,-0.063693119,0.469834632,0.611652109,0.419294305,0.187474189,0.231757713
839659,3.360813465,-0.562289664,-0.239187143,0.057926134,-0.500219997,1.038690772,-1.090324725,0.294554735,-0.144953407
839660,0.333842678,0.039029873,0.198081765,0.112158436,0.137574516,-0.073047476,0.072966612,-0.021386704,-0.008732665
839661,-0.457734406,0.001489034,-0.03422016,-0.166162051,-0.067820037,-0.117582486,-0.122265482,0.041660744,0.142019078
839662,0.708654873,-0.078150452,-0.094340815,0.195055989,0.057687227,0.216832221,0.255513576,0.052632218,-0.101111132
839663,-0.132184211,-0.061603541,0.093052733,-0.050210446,-0.013205084,-0.068728104,0.076290656,-0.008595473,0.046617595
839664,1.000842718,0.403277167,-1.606185774,0.359671582,-0.047909099,0.092574513,0.71596393,1.18104105,-0.807438678
839665,-1.167583174,0.165382668,-0.578761447,-0.66347216,-0.418889422,-0.131158471,-0.403412927,-0.029856074,0.412420009
839666,-1.108509712,-0.175269292,-0.937586692,-0.817066201,-0.169731065,-0.023347307,-0.192217872,0.20117701,0.306549169
839667,7.947851126,-0.015705582,-0.625276916,0.317710058,0.603106029,0.26763736,0.198032923,0.634789067,-0.371973009
839668,0.048490584,0.059887206,0.024649754,-0.010977894,0.001529323,-0.031531842,-0.001497415,-0.007062518,0.04415924
839669,-0.487058564,0.205305603,-0.030778134,0.006569743,-0.124623721,-0.179854714,-0.078128784,-0.255850636,-0.043826334
839670,-0.873901126,0.035760347,-0.214117583,-0.117281925,-0.273290856,-0.26192415,-0.285636423,-0.024539299,0.000429327
839676,0.383988353,0.893858366,-0.194202353,-0.641249431,-0.39467032,-1.53068681,0.508729753,-0.532575561,-0.212787317
839677,0.061109921,-0.142685017,0.011549783,0.080903621,0.005972255,0.044833126,0.004982957,0.211963585,0.075452228
839678,-0.061616066,-0.059946798,0.033387059,0.076750932,0.006411583,0.050254609,0.032186947,0.048168193,-0.021406265
839679,1.365203997,0.84182707,1.430551478,0.129676356,0.727542134,0.159790725,0.423373153,-2.114863268,-0.29442719
839681,1.664474924,0.093586781,0.257141865,0.027682073,0.127387393,0.11113048,0.105664032,-0.203654588,0.016775572
839682,0.834124292,-0.137395798,-0.829026085,-0.656825244,-0.208335613,0.463370634,-0.549535644,0.126862175,0.449768391
839683,0.057821911,0.045276428,0.035982138,0.021503582,0.032449349,-0.116465128,-0.033719347,0.005737871,0.058559215
839684,-0.568120755,0.013579643,0.094231937,0.04724035,-0.16683451,-0.199118124,-0.089890253,0.07965148,0.098785325
839685,0.307818122,-0.040017295,0.10127771,-0.057263219,-0.171834257,0.178341003,0.166431932,0.048605507,0.088712353
839686,-0.248331356,-0.042224014,-0.135555037,-0.127651124,-0.106075096,0.087465066,-0.216528307,-0.010562266,-0.028352875
839687,-4.240801485,-0.089840188,-0.757238958,-0.452486662,0.54992379,-0.341073187,0.694197631,0.430173843,-0.059257635
839688,-1.679491648,0.247060965,-0.128200413,-0.133886547,-0.176029399,-0.149677748,-0.135192272,-0.071117702,-0.180811623
839689,0.268910584,-0.03041384,0.151193543,0.112686337,-0.188561269,0.124350633,0.022185362,-0.031450694,0.054161997
839690,-0.635349101,0.013271127,-0.12828124,0.078082202,-0.015059145,-0.071234245,-0.195444495,0.062555855,-0.098095152
839691,-0.345364961,-0.023896034,-0.117276177,-0.005178926,-0.020524648,-0.017357754,-0.088785558,-0.015520947,-0.049823673
839692,0.257166527,-0.075274804,-0.731542785,-0.641101226,0.412258406,0.394724044,0.311422506,-0.096279496,0.239161194
839693,1.988697589,0.432347677,0.503070825,1.352088391,-1.265439977,-0.600199252,-0.149461944,-0.04884618,-1.169376516
839694,-2.214112038,0.458213844,0.338077754,-0.014106845,-0.507763399,-0.326654879,0.120065454,0.034461234,-0.207249957
839695,-2.5549705,-1.216863046,0.364087937,0.69874482,-0.212666583,1.141555026,-0.110475889,-0.424074695,-0.782075065
839696,0.861420991,-2.141138602,-2.232624577,-1.077190678,1.671980799,1.509454777,1.166632758,1.705832352,0.480593357
839697,1.068669327,-0.148086251,-0.417902413,-0.27788082,0.559003867,-0.066355617,0.394742103,0.402636553,0.059096265
839698,0.295460408,-0.030887667,-0.012244667,0.042965298,0.272731654,-0.147695027,0.018365991,0.118942316,-0.001105486
839699,0.218243484,0.160260709,0.197697203,0.14494845,-0.03876754,0.008115707,0.000717586,-0.151829099,-0.084823124
839700,0.395976594,-0.208378953,-0.065674357,-0.124421187,0.154635042,0.039160952,-0.057903168,0.020752653,-0.029666591
839701,4.124486434,-0.282175638,0.223826335,0.114309284,0.439345884,0.282520083,0.118442835,0.238960299,0.118312992
839702,0.030444107,0.067856751,0.152853703,0.110524324,0.045087253,0.031837301,-0.058557518,-0.098381929,-0.027852053
839703,0.483509803,-0.008088715,0.045553017,-0.06658178,-0.024582704,0.15512936,0.085702974,-0.08733081,-0.087176343
839704,1.113646095,-0.086753095,0.019814168,-0.064065357,0.126617384,0.20639361,0.226189257,0.039817125,0.186895585
839705,-0.127115102,-0.011818862,0.031898551,0.085535506,0.029174407,-0.048603906,-0.070676657,0.022063532,-0.023230568
839706,1.52366564,-0.222732768,-0.012624988,0.113319732,0.116226646,0.606878277,0.176713762,-0.091547326,-0.186903903
839708,-2.039417573,-0.105772339,0.103518332,0.097689409,-0.206944359,-0.111458776,-0.188777381,0.071437187,0.035747453
839709,-1.735122638,-0.054712289,0.135054252,0.062538277,-0.05995514,0.000111669,-0.011754214,-0.063239868,-0.097399976
839710,4.145195767,-0.374607574,-0.559026636,-0.538753327,0.919355292,0.417062556,0.357782562,-0.130207579,0.300109639
839711,4.753602663,1.130543848,0.026097477,0.079424045,0.139739625,-0.998842763,0.067966051,-0.462570118,-0.356610795
839713,-1.076579994,0.127185096,0.10639765,-0.129765377,-0.089995868,-0.045442772,0.017903974,-0.257451251,0.281241372
839714,0.150367692,-0.049503271,-0.21828803,-0.192710702,-0.047007493,0.081887165,-0.042764469,0.099464424,0.01308984
839715,0.149602041,0.230263394,0.089150734,-0.088834913,0.098668372,-0.142436333,0.015541189,-0.16721038,0.052469464
839716,-0.175534367,-0.592639526,-1.058041416,-0.353202699,-0.037411908,0.428063084,-0.243273436,0.453899498,0.044256173
839717,-5.145843006,-0.471729073,-0.110635782,-0.234357099,-0.011092084,0.05103706,0.041930963,0.36589948,0.424979454
839718,-0.418387689,-0.105553004,-0.133030825,-0.015031579,0.122359761,-0.00024608,-0.011163676,0.075005419,0.003497511
839719,-0.282110371,-0.135059286,-0.108870986,0.017046942,-0.017724741,0.082715075,-0.129032436,0.072056014,0.005606495
839720,-1.316197146,0.298817732,-0.085628485,0.080722996,0.124963096,-0.345235817,-0.094183871,-0.057562495,0.056224574
839721,-0.772019596,0.615111114,-1.328968881,-1.934962324,0.949290663,0.214352544,1.725534166,-0.443738714,-0.02853382
839722,-0.084449892,0.109496358,0.017481448,0.099344968,-0.035624442,0.066363852,0.055083888,-0.124075276,-0.06194683
839723,1.60179677,-0.191875354,-0.181580489,0.49910845,0.32880751,0.496636484,-0.052310353,0.187796301,-0.241428234
839725,0.379924126,-0.083999859,0.010250671,-0.012249051,0.12296767,0.085318204,0.274510289,0.100375627,-0.033035133
839726,-0.45331447,-0.004882163,0.061308771,0.051438395,-0.009835734,-0.009898696,-0.001345975,-0.005593703,-0.013961601
839728,-2.472333539,-0.336764113,-0.29156411,0.189090307,0.632386612,-0.455233086,-0.094236788,0.351871808,-0.258893774
839729,-1.067156569,-0.312782383,-0.235332354,-0.131047768,0.176746156,-0.040529548,-0.14278375,0.32763755,0.063209606
839730,-0.256676701,-0.002372167,0.042277721,0.04125327,0.015930602,-0.094230189,0.010883579,0.012814472,-0.005744329
839731,0.295732917,0.00845143,0.060021885,0.108623288,0.117447395,0.002719925,-0.108832795,-0.037616018,-0.009001431
839732,1.173902139,0.526676056,0.005093411,-0.214877791,0.098739857,-0.323491626,0.02620393,-0.199972416,0.018126534
839733,-1.566750716,0.213974158,-1.420580774,-1.395838397,-0.157162685,-0.459006503,-0.017315966,-0.081038499,0.719770272
839735,-1.527887937,-0.182511896,-0.416293262,-0.166100185,-0.070719862,0.029932701,-0.15903469,0.170434501,0.044002677
839736,1.457087732,-0.044577664,0.169404587,-0.184217942,-0.518328359,-0.188439989,-0.426912517,0.048245451,0.409445145
839737,0.745706114,0.111326655,0.004815474,-0.348600652,-0.117423308,-0.007212246,0.290206025,-0.112807152,0.153350421
839738,0.873406812,-0.059307153,-0.038190029,0.441371724,0.270639159,0.31941448,-0.12638425,-0.004593059,-0.35239893
839739,0.324599944,-0.087587518,-0.018919892,-0.045549636,-0.030907419,-0.049363474,0.106930752,0.096220678,0.012084814
839740,0.040593265,0.046408002,0.108234191,0.121941898,-0.011029488,0.01973109,0.008975378,-0.047101244,-0.058971703
839741,2.584246056,0.256010636,0.478497566,-0.717096626,-0.772991544,0.114115941,-0.409936506,-0.935120568,1.403827053
839742,-0.232025083,0.004735051,-0.024998383,0.028896596,0.065019755,-0.018422716,-0.036640798,0.019510746,-0.015379583
839743,-1.097182027,-1.606136672,-1.02710754,-1.047589978,-0.093390928,0.511569955,1.070333323,1.582622504,0.321900312
839745,-2.84771975,-0.373823917,-0.321812388,0.471937325,1.068529384,0.208886038,-0.2273921,0.404508515,-0.187855249
839747,3.598946511,0.254478228,0.023164482,0.076952747,0.171903818,-0.100659493,-0.366002679,-0.216598798,0.02009873
839748,1.847156074,0.903314068,-1.00812902,-0.593731278,0.10912347,0.54423447,0.719481683,-0.373053365,1.285582659
839749,-0.005337045,-0.087435674,0.073905129,-0.043813245,-0.11059041,-0.045463158,-0.064156945,-0.024333841,0.049163495
839750,0.304494168,-1.617619794,-1.467509927,-1.467681652,0.901151451,1.212229365,0.442907344,0.247066,0.511616907
839751,-0.123355032,-0.013718629,-0.072545737,0.042564562,0.026333623,0.002072456,-0.164275228,0.001680637,-0.031414685
839752,-0.225293521,0.137003459,0.044494424,-0.013790061,0.015889976,-0.042825334,0.038066704,-0.039024574,0.090501626
839753,-0.554056663,0.126665675,0.247493127,0.02444714,-0.037731281,-0.115942294,0.040722703,-0.054000816,0.020025041
839754,0.109961845,-0.032879466,-0.030300514,-0.107429117,-0.078262974,-0.099797148,0.178526668,0.078055839,0.01829625
839755,2.167460583,-0.093896954,0.030565904,-0.618470497,0.854284196,0.469796743,0.750033115,-0.499340945,0.483218338
839756,0.629992254,-0.098847737,-0.138253379,-0.192575388,0.344777788,0.010691676,0.485693944,0.093919114,0.137288902
839757,0.083399074,0.253756763,0.288662826,0.066458567,-0.100915298,0.002483516,-0.00056471,-0.169884183,-0.007337306
839758,0.003126038,0.00632849,-0.007044486,0.085928236,0.129163917,0.015484069,0.063713112,-0.015524971,-0.116100521
839759,3.857390557,-0.112622339,0.143465,-0.107450436,-0.901113847,1.139944731,-1.11266781,-0.415771708,0.045666491
839760,-2.905887273,0.215732316,-0.528848632,-0.149716501,0.32468765,-0.322447983,0.180064458,0.163543424,-0.125911657
839761,-2.544814743,0.262880616,0.153361042,0.016054592,-0.348616427,-0.413947624,-0.033300066,0.051949859,0.224014895
839766,-2.100740983,-0.221971675,-0.155302145,0.252149711,0.036797764,0.161947504,-0.138672727,0.306273317,-0.049458153
839767,-1.805868261,0.058497394,0.079134499,0.250881511,-0.066647078,-0.059271946,-0.095985972,0.076669893,-0.101413967
839768,1.098532765,0.144766387,0.028278346,0.083725548,0.375063376,0.199663709,0.202495527,-0.268964101,-0.217027583
839769,0.966828983,-0.011341384,-0.243660554,-0.254090182,0.586880819,-0.02562377,0.369821552,0.059802858,0.00984182
839771,-0.083656808,0.002593194,-0.013112775,0.121665156,0.300729091,0.045312491,-0.16285489,0.071444612,-0.135920617
